Accession,Begin,End,Chromosome,Orientation,Name,Symbol,Gene ID,Gene Type,Transcripts accession,Protein accession,Protein length,Locus tag
NC_049901.1,621976,634459,1,minus,uncharacterized protein LOC109001283 isoform X3,LOC109001283,109001283,protein-coding,XM_018978493.2,XP_018834038.1,487.0,
NC_049901.1,635726,646391,1,minus,uncharacterized protein LOC109001286,LOC109001286,109001286,protein-coding,XM_018978501.1,XP_018834046.1,890.0,
NC_049901.1,651640,654528,1,minus,"cytochrome b-c1 complex subunit Rieske-4, mitochondrial-like",LOC109001287,109001287,protein-coding,XM_018978505.2,XP_018834050.1,281.0,
NC_049901.1,663814,666262,1,plus,N-alpha-acetyltransferase MAK3,LOC109001288,109001288,protein-coding,XM_018978506.2,XP_018834051.1,201.0,
NC_049901.1,685007,712324,1,plus,alpha-mannosidase At3g26720-like,LOC109001289,109001289,protein-coding,XM_018978507.2,XP_018834052.1,1021.0,
NC_049901.1,716588,762354,1,plus,probable alpha-mannosidase At5g13980 isoform X1,LOC109001290,109001290,protein-coding,XM_018978508.2,XP_018834053.1,1030.0,
NC_049901.1,763563,774473,1,plus,RING finger protein 10,LOC109001292,109001292,protein-coding,XM_018978512.2,XP_018834057.1,777.0,
NC_049901.1,779198,796887,1,plus,sialyltransferase-like protein 1 isoform X1,LOC109001295,109001295,protein-coding,XM_018978516.2,XP_018834061.1,483.0,
NC_049901.1,797531,798444,1,plus,"light-regulated protein 1, chloroplastic",LOC109001297,109001297,protein-coding,XM_018978519.2,XP_018834064.1,149.0,
NC_049901.1,798730,800099,1,plus,coiled-coil domain-containing protein 86,LOC109001296,109001296,protein-coding,XM_018978518.2,XP_018834063.1,189.0,
NC_049901.1,800446,803114,1,minus,putative pentatricopeptide repeat-containing protein At2g01510,LOC109001298,109001298,protein-coding,XM_018978520.2,XP_018834065.1,818.0,
NC_049901.1,805122,813724,1,minus,"aspartokinase 3, chloroplastic isoform X1",LOC109001299,109001299,protein-coding,XM_018978521.2,XP_018834066.1,550.0,
NC_049901.1,811911,812038,1,plus,U11 spliceosomal RNA,LOC118344328,118344328,snRNA,XR_004798101.1,,,
NC_049901.1,815524,819915,1,minus,transcription factor ICE1-like isoform X1,LOC109001301,109001301,protein-coding,XM_018978523.2,XP_018834068.1,552.0,
NC_049901.1,829051,829917,1,minus,uncharacterized LOC109001276,LOC109001276,109001276,lncRNA,XR_004802171.1,,,
NC_049901.1,829943,834548,1,plus,uncharacterized protein LOC109001302,LOC109001302,109001302,protein-coding,XM_018978525.2,XP_018834070.1,416.0,
NC_049901.1,840812,845988,1,plus,"mitochondrial phosphate carrier protein 3, mitochondrial-like",LOC109001303,109001303,protein-coding,XM_018978526.2,XP_018834071.1,370.0,
NC_049901.1,847018,850048,1,minus,V-type proton ATPase subunit C-like isoform X1,LOC109001304,109001304,protein-coding,XM_018978529.2,XP_018834074.1,298.0,
NC_049901.1,857856,858354,1,plus,prostatic spermine-binding protein-like,LOC109001256,109001256,protein-coding,XM_018978455.1,XP_018834000.1,135.0,
NC_049901.1,869756,873407,1,plus,protein AUXIN SIGNALING F-BOX 2,LOC109001305,109001305,protein-coding,XM_018978534.2,XP_018834079.1,572.0,
NC_049901.1,873960,875391,1,plus,GEM-like protein 5,LOC109001306,109001306,protein-coding,XM_018978535.2,XP_018834080.1,302.0,
NC_049901.1,876433,879475,1,minus,translocon-associated protein subunit beta-like,LOC109001308,109001308,protein-coding,XM_018978536.2,XP_018834081.1,193.0,
NC_049901.1,887987,892089,1,plus,BRO1 domain-containing protein BROX homolog,LOC109001309,109001309,protein-coding,XM_018978537.1,XP_018834082.1,418.0,
NC_049901.1,897575,913257,1,plus,"acyltransferase-like protein At3g26840, chloroplastic isoform X1",LOC109001310,109001310,protein-coding,XM_018978538.2,XP_018834083.1,701.0,
NC_049901.1,935254,943073,1,minus,uncharacterized protein LOC109001311,LOC109001311,109001311,protein-coding,XM_018978542.2,XP_018834087.1,759.0,
NC_049901.1,944553,947630,1,minus,"probable inactive shikimate kinase like 1, chloroplastic",LOC109001314,109001314,protein-coding,XM_018978549.1,XP_018834094.1,307.0,
NC_049901.1,949235,954637,1,minus,uncharacterized protein At2g33490,LOC109001312,109001312,protein-coding,XM_018978544.2,XP_018834089.2,621.0,
NC_049901.1,963585,965510,1,minus,NAC domain-containing protein 83-like,LOC109001315,109001315,protein-coding,XM_018978550.2,XP_018834095.1,271.0,
NC_049901.1,968642,970858,1,plus,uncharacterized LOC109001268,LOC109001268,109001268,lncRNA,XR_001997854.2,,,
NC_049901.1,971242,974563,1,minus,"glycerophosphodiester phosphodiesterase GDPD1, chloroplastic-like",LOC109001316,109001316,protein-coding,XM_018978551.2,XP_018834096.1,377.0,
NC_049901.1,976474,978976,1,minus,double-stranded RNA-binding protein 2 isoform X1,LOC109001317,109001317,protein-coding,XM_018978552.2,XP_018834097.1,508.0,
NC_049901.1,980063,985117,1,minus,probable protein S-acyltransferase 7,LOC109001318,109001318,protein-coding,XM_018978553.2,XP_018834098.1,441.0,
NC_049901.1,986760,990566,1,minus,probable serine/threonine-protein kinase PBL7,LOC109001320,109001320,protein-coding,XM_018978559.2,XP_018834104.1,425.0,
NC_049901.1,991350,996554,1,minus,uncharacterized protein LOC109001319,LOC109001319,109001319,protein-coding,XM_018978556.2,XP_018834101.1,555.0,
NC_049901.1,996912,999188,1,plus,exocyst complex component EXO70B1-like,LOC109001321,109001321,protein-coding,XM_018978560.2,XP_018834105.1,681.0,
NC_049901.1,1004357,1012590,1,plus,regulation of nuclear pre-mRNA domain-containing protein 1A,LOC109001323,109001323,protein-coding,XM_018978561.2,XP_018834106.1,525.0,
NC_049901.1,1019035,1020002,1,plus,glutaredoxin-C1,LOC109001269,109001269,protein-coding,XM_018978469.2,XP_018834014.1,125.0,
NC_049901.1,1025124,1025971,1,plus,uncharacterized LOC118347958,LOC118347958,118347958,lncRNA,XR_004801163.1,,,
NC_049901.1,1030630,1031597,1,plus,glutaredoxin-C1-like,LOC118347954,118347954,protein-coding,XM_035688548.1,XP_035544441.1,125.0,
NC_049901.1,1036747,1042238,1,plus,membrane-anchored ubiquitin-fold protein 4,LOC109001325,109001325,protein-coding,XM_018978565.2,XP_018834110.1,118.0,
NC_049901.1,1042877,1045136,1,minus,GRAS family protein RAM1-like,LOC109001324,109001324,protein-coding,XM_018978563.1,XP_018834108.1,677.0,
NC_049901.1,1051459,1062006,1,plus,protein CROWDED NUCLEI 1-like isoform X2,LOC109001326,109001326,protein-coding,XM_018978568.1,XP_018834113.1,1210.0,
NC_049901.1,1062545,1071898,1,minus,uncharacterized protein LOC109001327,LOC109001327,109001327,protein-coding,XM_018978569.2,XP_018834114.1,646.0,
NC_049901.1,1086551,1092791,1,minus,probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2,LOC109001328,109001328,protein-coding,XM_018978571.2,XP_018834116.1,410.0,
NC_049901.1,1093792,1102165,1,minus,uncharacterized protein LOC109001330,LOC109001330,109001330,protein-coding,XM_018978572.2,XP_018834117.1,346.0,
NC_049901.1,1105478,1108743,1,minus,cinnamoyl-CoA reductase-like SNL6,LOC109001333,109001333,protein-coding,XM_018978580.2,XP_018834125.1,352.0,
NC_049901.1,1109317,1114872,1,minus,proline-rich receptor-like protein kinase PERK8 isoform X1,LOC109001332,109001332,protein-coding,XM_018978577.2,XP_018834122.1,712.0,
NC_049901.1,1116647,1119853,1,plus,uncharacterized LOC109001334,LOC109001334,109001334,lncRNA,XR_001997862.2,,,
NC_049901.1,1118303,1122688,1,minus,uncharacterized LOC109001331,LOC109001331,109001331,lncRNA,XR_004801166.1,,,
NC_049901.1,1123481,1126032,1,minus,"probable endo-1,3(4)-beta-glucanase ARB_01444",LOC118343722,118343722,protein-coding,XM_035688591.1,XP_035544484.1,733.0,
NC_049901.1,1126506,1130515,1,plus,uncharacterized protein LOC109001335,LOC109001335,109001335,protein-coding,XM_018978581.2,XP_018834126.1,351.0,
NC_049901.1,1130941,1133093,1,minus,protein trichome birefringence-like 19,LOC109001336,109001336,protein-coding,XM_018978582.2,XP_018834127.1,424.0,
NC_049901.1,1144785,1149229,1,minus,protein trichome birefringence-like 19,LOC109001337,109001337,protein-coding,XM_018978584.2,XP_018834129.1,440.0,
NC_049901.1,1154409,1155351,1,plus,uncharacterized LOC109001338,LOC109001338,109001338,lncRNA,XR_004801170.1,,,
NC_049901.1,1159974,1165741,1,minus,uncharacterized protein LOC109001339 isoform X1,LOC109001339,109001339,protein-coding,XM_018978587.2,XP_018834132.1,513.0,
NC_049901.1,1169212,1172939,1,minus,tryptophan synthase beta chain 2,LOC109001340,109001340,protein-coding,XM_018978589.2,XP_018834134.1,506.0,
NC_049901.1,1175073,1176338,1,minus,uncharacterized gene,LOC118344172,118344172,pseudogene,,,,
NC_049901.1,1182636,1183567,1,minus,late embryogenesis abundant protein 2-like,LOC109001341,109001341,protein-coding,XM_018978590.2,XP_018834135.1,66.0,
NC_049901.1,1187312,1188231,1,minus,late embryogenesis abundant protein 2-like,LOC109001342,109001342,protein-coding,XM_018978591.2,XP_018834136.1,66.0,
NC_049901.1,1191827,1192895,1,minus,late embryogenesis abundant protein 2-like,LOC109001270,109001270,protein-coding,XM_018978470.2,XP_018834015.1,66.0,
NC_049901.1,1201169,1204382,1,plus,"proline dehydrogenase 1, mitochondrial",LOC109001344,109001344,protein-coding,XM_018978592.2,XP_018834137.1,488.0,
NC_049901.1,1204656,1209031,1,minus,uncharacterized gene,LOC109001343,109001343,pseudogene,,,,
NC_049901.1,1212841,1215470,1,plus,S-adenosylmethionine decarboxylase proenzyme-like,LOC109001345,109001345,protein-coding,XM_018978593.2,XP_018834138.1,361.0,
NC_049901.1,1219196,1223412,1,minus,ribosomal RNA-processing protein 7 homolog A,LOC109001346,109001346,protein-coding,XM_018978594.2,XP_018834139.1,234.0,
NC_049901.1,1230322,1234222,1,minus,protein NSP-INTERACTING KINASE 1-like,LOC109001347,109001347,protein-coding,XM_035688652.1,XP_035544545.1,624.0,
NC_049901.1,1242449,1245944,1,minus,pentatricopeptide repeat-containing protein At5g38730,LOC109001348,109001348,protein-coding,XM_018978597.2,XP_018834142.1,588.0,
NC_049901.1,1256032,1258201,1,plus,zinc finger protein CONSTANS-LIKE 2-like,LOC109001350,109001350,protein-coding,XM_018978598.2,XP_018834143.1,373.0,
NC_049901.1,1267369,1273322,1,plus,beta-catenin-like protein 1,LOC109001353,109001353,protein-coding,XM_018978601.2,XP_018834146.1,541.0,
NC_049901.1,1273735,1280720,1,minus,cold-responsive protein kinase 1-like,LOC109001352,109001352,protein-coding,XM_018978600.2,XP_018834145.2,650.0,
NC_049901.1,1284903,1285807,1,plus,uncharacterized LOC109001356,LOC109001356,109001356,lncRNA,XR_001997866.2,,,
NC_049901.1,1289591,1298126,1,minus,cold-responsive protein kinase 1-like isoform X1,LOC109001258,109001258,protein-coding,XM_035688676.1,XP_035544569.1,664.0,
NC_049901.1,1298007,1303044,1,minus,"psbQ-like protein 3, chloroplastic",LOC109001354,109001354,protein-coding,XM_018978603.2,XP_018834148.1,184.0,
NC_049901.1,1303095,1319911,1,plus,LOW QUALITY PROTEIN: auxin response factor 8-like,LOC109001351,109001351,protein-coding,XM_018978599.2,XP_018834144.1,849.0,
NC_049901.1,1320304,1323471,1,minus,nascent polypeptide-associated complex subunit beta-like,LOC109001355,109001355,protein-coding,XM_018978604.2,XP_018834149.1,157.0,
NC_049901.1,1324271,1327152,1,plus,uncharacterized gene,LOC109001357,109001357,pseudogene,,,,
NC_049901.1,1330233,1330838,1,minus,uncharacterized protein LOC109001259,LOC109001259,109001259,protein-coding,XM_018978459.1,XP_018834004.1,201.0,
NC_049901.1,1332782,1336487,1,plus,uncharacterized protein LOC109001358,LOC109001358,109001358,protein-coding,XM_018978606.2,XP_018834151.1,255.0,
NC_049901.1,1337313,1339453,1,minus,uncharacterized protein LOC109001359,LOC109001359,109001359,protein-coding,XM_018978607.2,XP_018834152.1,65.0,
NC_049901.1,1344705,1347981,1,plus,"probable acyl-activating enzyme 5, peroxisomal",LOC109001360,109001360,protein-coding,XM_018978608.2,XP_018834153.1,553.0,
NC_049901.1,1350635,1353698,1,minus,uncharacterized protein LOC118344190,LOC118344190,118344190,protein-coding,XM_035684216.1,XP_035540109.1,992.0,
NC_049901.1,1363382,1365255,1,plus,"probable acyl-activating enzyme 5, peroxisomal",LOC109001361,109001361,protein-coding,XM_035688700.1,XP_035544593.1,555.0,
NC_049901.1,1369200,1374149,1,plus,probable metal-nicotianamine transporter YSL7,LOC109001363,109001363,protein-coding,XM_018978612.2,XP_018834157.1,700.0,
NC_049901.1,1374489,1375596,1,minus,NDR1/HIN1-like protein 6,LOC109001366,109001366,protein-coding,XM_018978616.2,XP_018834161.1,255.0,
NC_049901.1,1379965,1384486,1,plus,"WAT1-related protein At3g02690, chloroplastic",LOC109001365,109001365,protein-coding,XM_018978615.2,XP_018834160.2,435.0,
NC_049901.1,1384719,1387866,1,minus,uncharacterized protein At1g65710-like isoform X1,LOC109001364,109001364,protein-coding,XM_018978613.2,XP_018834158.2,777.0,
NC_049901.1,1389902,1401198,1,minus,uncharacterized protein C630.12 isoform X1,LOC109001367,109001367,protein-coding,XM_018978617.2,XP_018834162.2,534.0,
NC_049901.1,1404866,1408637,1,plus,protein BEARSKIN2-like,LOC109001271,109001271,protein-coding,XM_018978472.2,XP_018834017.1,385.0,
NC_049901.1,1411177,1426417,1,plus,general transcription factor 3C polypeptide 3,LOC109001368,109001368,protein-coding,XM_035688717.1,XP_035544610.1,916.0,
NC_049901.1,1426732,1428924,1,minus,"chlorophyll a-b binding protein CP26, chloroplastic-like",LOC109001370,109001370,protein-coding,XM_018978622.2,XP_018834167.1,345.0,
NC_049901.1,1430506,1435850,1,plus,uncharacterized protein ycf45,LOC109001369,109001369,protein-coding,XM_018978621.2,XP_018834166.1,401.0,
NC_049901.1,1437663,1439315,1,plus,reticuline oxidase-like,LOC109001260,109001260,protein-coding,XM_018978460.2,XP_018834005.2,550.0,
NC_049901.1,1440051,1442638,1,plus,uncharacterized protein LOC109001373,LOC109001373,109001373,protein-coding,XM_018978623.2,XP_018834168.1,144.0,
NC_049901.1,1443879,1468718,1,plus,probable fructokinase-5,LOC109001261,109001261,protein-coding,XM_035688732.1,XP_035544625.1,332.0,
NC_049901.1,1469368,1478240,1,minus,"CLP protease regulatory subunit CLPX1, mitochondrial-like",LOC109001374,109001374,protein-coding,XM_018978624.2,XP_018834169.2,702.0,
NC_049901.1,1479326,1482368,1,minus,membrin-11-like,LOC109001375,109001375,protein-coding,XM_018978625.2,XP_018834170.2,230.0,
NC_049901.1,1484591,1486496,1,plus,pentatricopeptide repeat-containing protein At1g33350,LOC109001376,109001376,protein-coding,XM_018978626.2,XP_018834171.2,560.0,
NC_049901.1,1486705,1487508,1,minus,uncharacterized gene,LOC109001377,109001377,pseudogene,,,,
NC_049901.1,1488506,1490928,1,plus,B-box zinc finger protein 23,LOC109001381,109001381,protein-coding,XM_035688744.1,XP_035544637.1,211.0,
NC_049901.1,1493740,1495615,1,minus,putative clathrin assembly protein At1g33340,LOC109001380,109001380,protein-coding,XM_018978627.2,XP_018834172.1,383.0,
NC_049901.1,1500037,1504001,1,plus,uncharacterized gene,LOC109001378,109001378,pseudogene,,,,
NC_049901.1,1504899,1510075,1,plus,vacuolar protein sorting-associated protein 9A-like,LOC109001383,109001383,protein-coding,XM_018978631.2,XP_018834176.1,375.0,
NC_049901.1,1510526,1514971,1,minus,"probable beta-1,3-galactosyltransferase 8",LOC109001382,109001382,protein-coding,XM_018978629.2,XP_018834174.1,395.0,
NC_049901.1,1519562,1520627,1,minus,ethylene-responsive transcription factor ERF037-like,LOC109001272,109001272,protein-coding,XM_018978473.2,XP_018834018.1,211.0,
NC_049901.1,1523301,1527957,1,minus,protein NRT1/ PTR FAMILY 4.4,LOC109001384,109001384,protein-coding,XM_018978632.1,XP_018834177.1,623.0,
NC_049901.1,1544363,1547368,1,plus,GDSL esterase/lipase At1g71250-like,LOC109012926,109012926,protein-coding,XM_018994829.2,XP_018850374.1,390.0,
NC_049901.1,1561519,1567351,1,plus,RNA-binding protein 24-A-like isoform X1,LOC109001387,109001387,protein-coding,XM_018978636.2,XP_018834181.1,276.0,
NC_049901.1,1569166,1583897,1,minus,vacuolar protein sorting-associated protein 52 A-like isoform X1,LOC109001385,109001385,protein-coding,XM_035688768.1,XP_035544661.1,708.0,
NC_049901.1,1585555,1591890,1,plus,"single-stranded DNA-binding protein WHY2, mitochondrial",LOC109001388,109001388,protein-coding,XM_018978638.2,XP_018834183.2,239.0,
NC_049901.1,1593092,1595539,1,minus,phytolongin Phyl1.1,LOC109001386,109001386,protein-coding,XM_018978635.2,XP_018834180.1,282.0,
NC_049901.1,1596615,1599968,1,minus,uncharacterized protein LOC109001389 isoform X1,LOC109001389,109001389,protein-coding,XM_035688787.1,XP_035544680.1,203.0,
NC_049901.1,1606414,1610855,1,minus,glycerophosphodiester phosphodiesterase GDPD4 isoform X1,LOC109001390,109001390,protein-coding,XM_018978642.2,XP_018834187.1,336.0,
NC_049901.1,1613394,1618683,1,plus,uncharacterized protein LOC109001273 isoform X1,LOC109001273,109001273,protein-coding,XM_018978474.2,XP_018834019.1,285.0,
NC_049901.1,1619108,1625682,1,minus,probable sucrose-phosphate synthase 4 isoform X1,LOC109001391,109001391,protein-coding,XM_018978645.2,XP_018834190.1,1023.0,
NC_049901.1,1630567,1631923,1,minus,probable carboxylesterase 18,LOC109001392,109001392,protein-coding,XM_018978646.2,XP_018834191.1,349.0,
NC_049901.1,1633863,1645297,1,minus,eukaryotic translation initiation factor 2D,LOC109001393,109001393,protein-coding,XM_018978647.2,XP_018834192.1,611.0,
NC_049901.1,1650849,1663304,1,plus,dynamin-2A-like,LOC109001395,109001395,protein-coding,XM_018978648.2,XP_018834193.1,930.0,
NC_049901.1,1663849,1665789,1,minus,probable glycosyltransferase At5g03795,LOC109001265,109001265,protein-coding,XM_018978466.2,XP_018834011.1,489.0,
NC_049901.1,1667299,1672913,1,minus,SUN domain-containing protein 4,LOC109001396,109001396,protein-coding,XM_018978649.2,XP_018834194.1,584.0,
NC_049901.1,1674971,1677280,1,plus,RNA-binding protein 7,LOC109001401,109001401,protein-coding,XM_018978656.2,XP_018834201.1,196.0,
NC_049901.1,1677385,1681339,1,minus,endoglucanase 9-like,LOC109001400,109001400,protein-coding,XM_018978655.2,XP_018834200.1,489.0,
NC_049901.1,1687335,1690175,1,minus,endoglucanase 9-like,LOC109001399,109001399,protein-coding,XM_018978654.2,XP_018834199.1,489.0,
NC_049901.1,1694157,1694975,1,plus,14.7 kDa ribonuclease H-like protein,LOC118344193,118344193,protein-coding,XM_035684284.1,XP_035540177.1,229.0,
NC_049901.1,1696193,1713151,1,minus,SCY1-like protein 2,LOC109001398,109001398,protein-coding,XM_018978653.2,XP_018834198.1,928.0,
NC_049901.1,1730775,1732525,1,plus,leucine-rich repeat receptor-like protein kinase PXC2,LOC109001404,109001404,protein-coding,XM_018978661.2,XP_018834206.1,477.0,
NC_049901.1,1732583,1736267,1,plus,molybdopterin synthase sulfur carrier subunit,LOC109001406,109001406,protein-coding,XM_018978666.2,XP_018834211.1,105.0,
NC_049901.1,1736901,1740453,1,plus,C-type lectin receptor-like tyrosine-protein kinase At1g52310,LOC109001403,109001403,protein-coding,XM_018978658.2,XP_018834203.2,558.0,
NC_049901.1,1742025,1744741,1,minus,uncharacterized protein LOC109001405 isoform X1,LOC109001405,109001405,protein-coding,XM_018978662.2,XP_018834207.2,361.0,
NC_049901.1,1746274,1760277,1,minus,"histidine--tRNA ligase, cytoplasmic",LOC109001402,109001402,protein-coding,XM_018978657.2,XP_018834202.2,876.0,
NC_049901.1,1764363,1767800,1,minus,probable protein phosphatase 2C 2,LOC109001274,109001274,protein-coding,XM_018978475.2,XP_018834020.1,455.0,
NC_049901.1,1771439,1779741,1,plus,"bifunctional aspartokinase/homoserine dehydrogenase 1, chloroplastic-like",LOC109001407,109001407,protein-coding,XM_018978669.2,XP_018834214.2,914.0,
NC_049901.1,1780663,1785448,1,plus,TVP38/TMEM64 family membrane protein slr0305-like,LOC109001408,109001408,protein-coding,XM_018978670.2,XP_018834215.1,346.0,
NC_049901.1,1786748,1790130,1,plus,"succinate dehydrogenase assembly factor 1, mitochondrial-like isoform X2",LOC109020183,109020183,protein-coding,XM_018978673.2,XP_018834218.1,98.0,
NC_049901.1,1791293,1794813,1,plus,disease resistance protein RPM1,LOC109001409,109001409,protein-coding,XM_018978671.2,XP_018834216.2,878.0,
NC_049901.1,1796429,1797121,1,plus,uncharacterized protein LOC109001266,LOC109001266,109001266,protein-coding,XM_018978467.1,XP_018834012.1,230.0,
NC_049901.1,1798545,1825125,1,minus,phospholipase SGR2 isoform X1,LOC109001267,109001267,protein-coding,XM_035688867.1,XP_035544760.1,953.0,
NC_049901.1,1826160,1833282,1,plus,far upstream element-binding protein 2-like isoform X1,LOC109001411,109001411,protein-coding,XM_018978675.2,XP_018834220.1,771.0,
NC_049901.1,1834926,1846208,1,minus,non-lysosomal glucosylceramidase-like isoform X1,LOC109001413,109001413,protein-coding,XM_018978677.2,XP_018834222.2,950.0,
NC_049901.1,1854585,1861501,1,plus,protein phosphatase methylesterase 1,LOC109001417,109001417,protein-coding,XM_018978691.2,XP_018834236.1,346.0,
NC_049901.1,1861707,1864392,1,minus,cytochrome c,LOC109001418,109001418,protein-coding,XM_018978693.2,XP_018834238.1,113.0,
NC_049901.1,1864670,1868531,1,plus,"pentatricopeptide repeat-containing protein At2g18940, chloroplastic-like",LOC109001416,109001416,protein-coding,XM_018978688.2,XP_018834233.1,530.0,
NC_049901.1,1866851,1870331,1,minus,protein WVD2-like 7 isoform X1,LOC109001414,109001414,protein-coding,XM_035688896.1,XP_035544789.1,516.0,
